Week,IsReturn,TotalOrders,ReturnCount,ReturnRate,ReturnRate_Diff_1,ReturnRate_Accel,ReturnRate_Lag_1,ReturnRate_Lag_2,ReturnRate_Lag_4,ReturnRate_Lag_8,ReturnRate_Lag_12,ReturnRate_RollMean_4,ReturnRate_RollStd_4,ReturnRate_RollMax_4,ReturnRate_RollMean_8,ReturnRate_RollStd_8,ReturnRate_RollMax_8,ReturnRate_RollMean_12,ReturnRate_RollStd_12,ReturnRate_RollMax_12,WeekOfYear,Week_Sin,Week_Cos,Cat_Apparel & Accessories,Cat_Bags & Storage,Cat_Gifts & Stationery,Cat_Holiday,Cat_Home Decor,Cat_Kitchenware,Cat_Miscellaneous
2011-07-11,21,229,21,0.0917030567685589,-0.024762806685256294,-0.05612228716034809,0.1164658634538152,0.0851063829787234,0.0763052208835341,0.0398671096345514,0.0957446808510638,0.10112875547530636,0.024213288384818135,0.1266375545851528,0.08962747534117559,0.027856215552227667,0.1266375545851528,0.08975473893338191,0.035643700671811024,0.1632653061224489,28,-0.23931566428755743,-0.9709418174260521,False,True,False,False,False,False,False
2011-07-18,39,257,39,0.1517509727626459,0.060047915994087,0.0848107226793433,0.0917030567685589,0.1164658634538152,0.1266375545851528,0.1111111111111111,0.1632653061224489,0.10497821444656258,0.01976708199857391,0.1266375545851528,0.09610696873292653,0.019361687427715733,0.1266375545851528,0.08941793692650651,0.03560102486331988,0.1632653061224489,29,-0.3546048870425356,-0.9350162426854148,False,True,False,False,False,False,False
2011-07-25,8,234,8,0.0341880341880341,-0.11756293857461181,-0.1776108545686988,0.1517509727626459,0.0917030567685589,0.0851063829787234,0.0857142857142857,0.0470588235294117,0.11125656899093585,0.03018335940178087,0.1517509727626459,0.10118695143936837,0.02748715461528625,0.1517509727626459,0.08845840914652292,0.03352433008098449,0.1517509727626459,30,-0.46472317204376806,-0.8854560256532101,False,True,False,False,False,False,False
2011-08-01,31,213,31,0.1455399061032863,0.1113518719152522,0.228914810489864,0.0341880341880341,0.1517509727626459,0.1164658634538152,0.075812274368231,0.0539682539682539,0.09852698179326352,0.04946602477671387,0.1517509727626459,0.09474616999858693,0.03626566240079733,0.1517509727626459,0.0873858433680748,0.03513639775845514,0.1517509727626459,31,-0.5680647467311556,-0.8229838658936566,False,True,False,False,False,False,False
2011-08-08,21,190,21,0.1105263157894736,-0.035013590313812695,-0.14636546222906488,0.1455399061032863,0.0341880341880341,0.0917030567685589,0.0763052208835341,0.0398671096345514,0.1057954924556313,0.05482623888122745,0.1517509727626459,0.10346212396546883,0.039315856998872294,0.1517509727626459,0.09501681437932748,0.03710747294287111,0.1517509727626459,32,-0.663122658240795,-0.7485107481711013,False,True,False,False,False,False,False
2011-08-15,11,200,11,0.055,-0.0555263157894736,-0.020512725475660902,0.1105263157894736,0.1455399061032863,0.1517509727626459,0.1266375545851528,0.1111111111111111,0.11050130721085996,0.05401528976553427,0.1517509727626459,0.10773976082871127,0.03777031390040333,0.1517509727626459,0.10090508155890433,0.03293189176340576,0.1517509727626459,33,-0.7485107481711011,-0.6631226582407952,False,True,False,False,False,False,False
2011-08-22,10,226,10,0.0442477876106194,-0.010752212389380601,0.044774103400092996,0.055,0.1105263157894736,0.0341880341880341,0.0851063829787234,0.0857142857142857,0.08631356402019849,0.050962820096989624,0.1455399061032863,0.09878506650556718,0.04100355323450827,0.1517509727626459,0.09622915563297842,0.035252783927224786,0.1517509727626459,34,-0.8229838658936564,-0.5680647467311559,False,True,False,False,False,False,False
2011-08-29,21,187,21,0.1122994652406417,0.0680516776300223,0.07880389001940291,0.0442477876106194,0.055,0.1455399061032863,0.1164658634538152,0.075812274368231,0.08882850237584482,0.047675242078184306,0.1455399061032863,0.09367774208455416,0.045273091896830535,0.1517509727626459,0.09277361412433956,0.03827954289585231,0.1517509727626459,35,-0.8854560256532096,-0.4647231720437691,False,True,False,False,False,False,False
2011-09-05,19,237,19,0.080168776371308,-0.03213068886933371,-0.10018236649935601,0.1122994652406417,0.0442477876106194,0.1105263157894736,0.0917030567685589,0.0763052208835341,0.08051839216018367,0.035950230316918665,0.1122994652406417,0.09315694230790748,0.044996619218709864,0.1517509727626459,0.09581421336370712,0.03825891023747386,0.1517509727626459,36,-0.9350162426854147,-0.3546048870425359,False,True,False,False,False,False,False
2011-09-12,35,252,35,0.1388888888888889,0.0587201125175809,0.0908508013869146,0.080168776371308,0.1122994652406417,0.055,0.1517509727626459,0.1266375545851528,0.07292900730564228,0.030257279456331707,0.1122994652406417,0.09171515725825112,0.0452340246559013,0.1517509727626459,0.0961361763210216,0.03809571835580261,0.1517509727626459,37,-0.970941817426052,-0.23931566428755774,False,True,False,False,False,False,False
2011-09-19,51,328,51,0.1554878048780487,0.0165989159891598,-0.0421211965284211,0.1388888888888889,0.080168776371308,0.0442477876106194,0.0341880341880341,0.0851063829787234,0.0939012295278645,0.0408918457073156,0.1388888888888889,0.09010739677403148,0.04296709965357143,0.1455399061032863,0.09715712084633295,0.039137373153250964,0.1517509727626459,38,-0.992708874098054,-0.12053668025532357,False,True,False,False,False,False,False
2011-09-26,35,290,35,0.1206896551724138,-0.0347981497056349,-0.0513970656947947,0.1554878048780487,0.1388888888888889,0.1122994652406417,0.1455399061032863,0.1164658634538152,0.12171123384472182,0.03291547632331894,0.1554878048780487,0.10526986811028333,0.04180160612792954,0.1554878048780487,0.1030222393379434,0.04231218048152366,0.1554878048780487,39,-1.0,-1.8369701987210297e-16,False,True,False,False,False,False,False
2011-10-03,76,331,76,0.229607250755287,0.10891759558287321,0.1437157452885081,0.1206896551724138,0.1554878048780487,0.080168776371308,0.1105263157894736,0.0917030567685589,0.12380878132766485,0.03237874383875463,0.1554878048780487,0.10216358674392426,0.039225578254482155,0.1554878048780487,0.10337422198115993,0.04245151955695202,0.1554878048780487,40,-0.992708874098054,0.1205366802553232,False,True,False,False,False,False,False
2011-10-10,40,287,40,0.1393728222996515,-0.09023442845563551,-0.19915202403850873,0.229607250755287,0.1206896551724138,0.1388888888888889,0.055,0.1517509727626459,0.1611683999236596,0.04778790241546822,0.229607250755287,0.11704870361465095,0.059964204264234454,0.229607250755287,0.1148662381467206,0.05562635973342196,0.229607250755287,41,-0.9709418174260521,0.23931566428755738,False,True,False,False,False,False,False
2011-10-17,24,280,24,0.0857142857142857,-0.053658536585365804,0.0365758918702697,0.1393728222996515,0.229607250755287,0.1554878048780487,0.0442477876106194,0.0341880341880341,0.16128938327635028,0.04771325076586908,0.229607250755287,0.12759530640210737,0.05467882661931002,0.229607250755287,0.11383472560813775,0.05499134780776729,0.229607250755287,42,-0.9350162426854148,0.35460488704253557,False,True,False,False,False,False,False
2011-10-24,29,325,29,0.0892307692307692,0.0035164835164834957,0.0571750201018493,0.0857142857142857,0.1393728222996515,0.1206896551724138,0.1122994652406417,0.1455399061032863,0.14384600348540952,0.061347409511785286,0.229607250755287,0.13277861866506566,0.04708760188700812,0.229607250755287,0.11812857990199205,0.049991316646134994,0.229607250755287,43,-0.8854560256532101,0.464723172043768,False,True,False,False,False,False,False
2011-10-31,26,348,26,0.0747126436781609,-0.0145181255526083,-0.018034609069091795,0.0892307692307692,0.0857142857142857,0.229607250755287,0.080168776371308,0.1105263157894736,0.13598128199999837,0.06705645862690175,0.229607250755287,0.1298950316638316,0.049180708520004016,0.229607250755287,0.1134361518292823,0.04982690512986013,0.229607250755287,44,-0.822983865893657,0.5680647467311548,False,True,False,False,False,False,False
2011-11-07,39,409,39,0.0953545232273838,0.020641879549222905,0.035160005101831204,0.0747126436781609,0.0892307692307692,0.1393728222996515,0.1388888888888889,0.055,0.09725763023071685,0.02874975432820058,0.1393728222996515,0.12921301507718821,0.0499998127697857,0.229607250755287,0.11045167915333957,0.051073995549177034,0.229607250755287,45,-0.7485107481711011,0.6631226582407952,False,True,False,False,False,False,False
2011-11-14,17,438,17,0.0388127853881278,-0.056541737839256,-0.0771836173884789,0.0953545232273838,0.0747126436781609,0.0857142857142857,0.1554878048780487,0.0442477876106194,0.08625305546264991,0.008663618792680045,0.0953545232273838,0.12377121936950009,0.051152068455907584,0.229607250755287,0.11381455608895487,0.048346675485638,0.229607250755287,46,-0.6631226582407955,0.7485107481711007,False,True,False,False,False,False,False
2011-11-21,16,384,16,0.0416666666666666,0.0028538812785387987,0.0593956191177948,0.0388127853881278,0.0953545232273838,0.0892307692307692,0.1206896551724138,0.1122994652406417,0.07452768038111045,0.025334601769420213,0.0953545232273838,0.10918684193325996,0.05710404030970817,0.229607250755287,0.11336163923708059,0.04907756390125002,0.229607250755287,47,-0.5680647467311559,0.8229838658936564,False,True,False,False,False,False,False
2011-11-28,25,380,25,0.0657894736842105,0.024122807017543893,0.021268925739005094,0.0416666666666666,0.0388127853881278,0.0747126436781609,0.229607250755287,0.080168776371308,0.06263665474008479,0.027225022668390393,0.0953545232273838,0.09930896837004156,0.06149585375618963,0.229607250755287,0.10747557268924933,0.05327285816581187,0.229607250755287,48,-0.4647231720437684,0.88545602565321,False,True,False,False,False,False,False
2011-12-05,26,327,26,0.0795107033639143,0.013721229679703809,-0.010401577337840084,0.0657894736842105,0.0416666666666666,0.0953545232273838,0.1393728222996515,0.1388888888888889,0.06040586224159719,0.026253955864845576,0.0953545232273838,0.078831746236157,0.032212600297096064,0.1393728222996515,0.10627729746532454,0.05409823636149241,0.229607250755287,49,-0.35460488704253595,0.9350162426854147,False,True,False,False,False,False,False
2010-03-01,2,179,2,0.0111731843575419,-0.0200768156424581,-0.0260103599462556,0.03125,0.0253164556962025,0.0069930069930069,0.0114942528735632,0.0642857142857142,0.026573626356063022,0.014922477257941746,0.0427350427350427,0.03048853717618502,0.018531859038977215,0.0629921259842519,0.04140898991540406,0.029736933648124388,0.1120331950207468,9,0.8854560256532099,0.4647231720437686,False,False,True,False,False,False,False
2010-03-08,7,130,7,0.0538461538461538,0.0426729694886119,0.06274978513106999,0.0111731843575419,0.03125,0.0427350427350427,0.0428571428571428,0.1120331950207468,0.02761867069719677,0.013133233556523032,0.0427350427350427,0.030448403611682363,0.018579157788075677,0.0629921259842519,0.03698294575472303,0.029974107716786318,0.1120331950207468,10,0.9350162426854148,0.35460488704253557,False,False,True,False,False,False,False
2010-03-15,1,190,1,0.0052631578947368,-0.048582995951417,-0.0912559654400289,0.0538461538461538,0.0111731843575419,0.0253164556962025,0.0629921259842519,0.0178571428571428,0.03039644847497455,0.01775722803219333,0.0538461538461538,0.03182202998530874,0.01998098681910879,0.0629921259842519,0.03213402565684028,0.01966215105786977,0.0629921259842519,11,0.970941817426052,0.23931566428755804,False,False,True,False,False,False,False
2010-03-22,7,195,7,0.0358974358974358,0.030634278002698998,0.079217273954116,0.0052631578947368,0.0538461538461538,0.03125,0.0202702702702702,0.0588235294117647,0.02538312402460812,0.021994694229455,0.0538461538461538,0.02460590897411935,0.01736950703475487,0.0538461538461538,0.031084526909973115,0.020796850300910795,0.0629921259842519,12,0.992708874098054,0.120536680255323,False,False,True,False,False,False,False
2010-03-29,2,145,2,0.0137931034482758,-0.022104332449159998,-0.052738610451859,0.0358974358974358,0.0052631578947368,0.0111731843575419,0.0069930069930069,0.0114942528735632,0.02654498299896707,0.022524287469935823,0.0538461538461538,0.02655930467751505,0.01768806377803202,0.0538461538461538,0.02917401911711237,0.018991649264471354,0.0629921259842519,13,1.0,-1.6081226496766366e-16,False,False,True,False,False,False,False
2010-04-05,0,136,0,0.0,-0.0137931034482758,0.008311229000884199,0.0137931034482758,0.0358974358974358,0.0538461538461538,0.0427350427350427,0.0428571428571428,0.02719996277165055,0.021959301921791925,0.0538461538461538,0.027409316734423664,0.016752095503384558,0.0538461538461538,0.029365589998338423,0.018807803504219307,0.0629921259842519,14,0.992708874098054,-0.12053668025532288,False,False,True,False,False,False,False
2010-04-12,8,148,8,0.054054054054054,0.054054054054054,0.06784715750232981,0.0,0.0137931034482758,0.0052631578947368,0.0253164556962025,0.0629921259842519,0.013738424310112097,0.015828236663966166,0.0358974358974358,0.022067436392543327,0.017938530788651503,0.0538461538461538,0.02579416142690986,0.02004159958256229,0.0629921259842519,15,0.9709418174260521,-0.2393156642875575,False,False,True,False,False,False,False
2010-04-19,16,185,16,0.0864864864864864,0.03243243243243239,-0.02162162162162161,0.054054054054054,0.0,0.0358974358974358,0.03125,0.0202702702702702,0.025936148349941394,0.023874541541868907,0.054054054054054,0.025659636187274765,0.02125321016442912,0.054054054054054,0.025049322099393367,0.018651342600242992,0.054054054054054,16,0.9350162426854148,-0.35460488704253545,False,False,True,False,False,False,False
2010-04-26,4,203,4,0.0197044334975369,-0.06678205298894949,-0.09921448542138188,0.0864864864864864,0.054054054054054,0.0137931034482758,0.0111731843575419,0.0069930069930069,0.03858341099720405,0.03931617305246429,0.0864864864864864,0.03256419699808556,0.030353071075254957,0.0864864864864864,0.030567340117411385,0.02560699823749043,0.0864864864864864,17,0.8854560256532099,-0.4647231720437685,False,False,True,False,False,False,False
2010-05-03,1,171,1,0.0058479532163742,-0.013856480281162702,0.052925572707786785,0.0197044334975369,0.0864864864864864,0.0,0.0538461538461538,0.0427350427350427,0.04006124350951932,0.03816807076514184,0.0864864864864864,0.033630603140584935,0.029635554864559984,0.0864864864864864,0.03162662565945555,0.024793126748684953,0.0864864864864864,18,0.8229838658936565,-0.5680647467311557,False,False,True,False,False,False,False
2010-05-10,9,181,9,0.0497237569060773,0.0438758036897031,0.0577322839708658,0.0058479532163742,0.0197044334975369,0.054054054054054,0.0052631578947368,0.0253164556962025,0.04152323181361287,0.036182413959212345,0.0864864864864864,0.027630828061862487,0.029816322287901695,0.0864864864864864,0.02855270153289984,0.025565326984934036,0.0864864864864864,19,0.7485107481711013,-0.663122658240795,False,False,True,False,False,False,False
2010-05-17,7,158,7,0.0443037974683544,-0.005419959437722895,-0.04929576312742599,0.0497237569060773,0.0058479532163742,0.0864864864864864,0.0358974358974358,0.03125,0.0404406575266187,0.035744652174232415,0.0864864864864864,0.03318840293828005,0.029188508628241443,0.0864864864864864,0.030586643300389408,0.026246285713755077,0.0864864864864864,20,0.6631226582407952,-0.7485107481711012,False,False,True,False,False,False,False
2010-05-24,3,194,3,0.0154639175257731,-0.028839879942581303,-0.02341992050485841,0.0443037974683544,0.0497237569060773,0.0197044334975369,0.0137931034482758,0.0111731843575419,0.0298949852720857,0.020679306480783394,0.0497237569060773,0.03423919813464488,0.02945011041263383,0.0864864864864864,0.031674459756085606,0.026545095065002296,0.0864864864864864,21,0.5680647467311558,-0.8229838658936564,False,False,True,False,False,False,False
2010-05-31,1,130,1,0.0076923076923076,-0.007771609833465499,0.021068270109115803,0.0154639175257731,0.0443037974683544,0.0058479532163742,0.0,0.0538461538461538,0.02883485627914475,0.02146946689666295,0.0497237569060773,0.03444804989433204,0.029289887198660946,0.0864864864864864,0.03203202085343821,0.026271325500843264,0.0864864864864864,22,0.46472317204376906,-0.8854560256532096,False,False,True,False,False,False,False
2010-06-07,5,248,5,0.0201612903225806,0.012468982630273,0.0202405924637385,0.0076923076923076,0.0154639175257731,0.0497237569060773,0.054054054054054,0.0052631578947368,0.029295944898128097,0.02082124927369516,0.0497237569060773,0.03540958835587049,0.028099536331524448,0.0864864864864864,0.028185867007284357,0.0261656583137771,0.0864864864864864,23,0.35460488704253584,-0.9350162426854147,False,False,True,False,False,False,False
2010-06-14,7,176,7,0.0397727272727272,0.019611436950146603,0.007142454319873603,0.0201612903225806,0.0076923076923076,0.0443037974683544,0.0864864864864864,0.0358974358974358,0.021905328252253924,0.015792770678482636,0.0443037974683544,0.03117299288943631,0.027434056407783798,0.0864864864864864,0.029427378042938008,0.025318885274573353,0.0864864864864864,24,0.23931566428755768,-0.970941817426052,False,False,True,False,False,False,False
2010-06-21,2,171,2,0.0116959064327485,-0.028076820839978704,-0.04768825779012531,0.0397727272727272,0.0201612903225806,0.0154639175257731,0.0197044334975369,0.0137931034482758,0.020772560703347126,0.013670585117472798,0.0397727272727272,0.025333772987716413,0.016945261039870048,0.0497237569060773,0.02975031899087896,0.02543336852317613,0.0864864864864864,25,0.12053668025532308,-0.992708874098054,False,False,True,False,False,False,False
2010-06-28,17,199,17,0.0854271356783919,0.0737312292456434,0.1018080500856221,0.0116959064327485,0.0397727272727272,0.0076923076923076,0.0058479532163742,0.0,0.019830557930090975,0.014274793353134634,0.0397727272727272,0.024332707104617865,0.01755106012191836,0.0497237569060773,0.029575552572918346,0.025559878261426673,0.0864864864864864,26,-3.216245299353273e-16,-1.0,False,False,True,False,False,False,False
2010-07-05,5,175,5,0.0285714285714285,-0.0568557071069634,-0.13058693635260682,0.0854271356783919,0.0116959064327485,0.0201612903225806,0.0497237569060773,0.054054054054054,0.03926426492661205,0.03294544580955714,0.0854271356783919,0.034280104912370074,0.026064522332922748,0.0854271356783919,0.03669448054611767,0.028321077187512467,0.0864864864864864,27,-0.12053668025532283,-0.992708874098054,False,False,True,False,False,False,False
2010-07-12,4,164,4,0.024390243902439,-0.0041811846689895,0.0526745224379739,0.0285714285714285,0.0854271356783919,0.0397727272727272,0.0443037974683544,0.0864864864864864,0.041366799488824026,0.03155913868188146,0.0854271356783919,0.03163606387053898,0.02533678930364132,0.0854271356783919,0.034570928422565546,0.027852587673516532,0.0864864864864864,28,-0.23931566428755743,-0.9709418174260521,False,False,True,False,False,False,False
2010-07-19,6,192,6,0.03125,0.006859756097560999,0.0110409407665505,0.024390243902439,0.0285714285714285,0.0116959064327485,0.0154639175257731,0.0197044334975369,0.03752117864625197,0.03273349394587991,0.0854271356783919,0.02914686967479955,0.02488870075261309,0.0854271356783919,0.0293962415405616,0.02260435516666641,0.0854271356783919,29,-0.3546048870425356,-0.9350162426854148,False,False,True,False,False,False,False
2010-07-26,16,171,16,0.0935672514619883,0.0623172514619883,0.0554574953644273,0.03125,0.024390243902439,0.0854271356783919,0.0076923076923076,0.0058479532163742,0.04240970203806485,0.028816877176504947,0.0854271356783919,0.031120129984077913,0.02426691428891464,0.0854271356783919,0.030358372082433523,0.022399112264545117,0.0854271356783919,30,-0.46472317204376806,-0.8854560256532101,False,False,True,False,False,False,False
2010-08-02,2,148,2,0.0135135135135135,-0.0800537379484748,-0.1423709894104631,0.0935672514619883,0.03125,0.0285714285714285,0.0201612903225806,0.0497237569060773,0.044444730983963954,0.03286977905531643,0.0935672514619883,0.041854497955288,0.030592129663292965,0.0935672514619883,0.03766831360290137,0.02742311797084907,0.0935672514619883,31,-0.5680647467311556,-0.8229838658936566,False,False,True,False,False,False,False
2010-08-09,11,167,11,0.0658682634730539,0.0523547499595404,0.13240848790801518,0.0135135135135135,0.0935672514619883,0.024390243902439,0.0397727272727272,0.0443037974683544,0.0406802522194852,0.036006297637531895,0.0935672514619883,0.04102352585415461,0.031346544138572595,0.0935672514619883,0.034650793320187716,0.027962892459825306,0.0935672514619883,32,-0.663122658240795,-0.7485107481711013,False,False,True,False,False,False,False
2010-08-16,3,158,3,0.0189873417721519,-0.046880921700901995,-0.09923567166044239,0.0658682634730539,0.0135135135135135,0.03125,0.0116959064327485,0.0154639175257731,0.051049757112138924,0.03572266051006931,0.0935672514619883,0.04428546787919545,0.03253309341508645,0.0935672514619883,0.036447832153912674,0.029300565729473062,0.0935672514619883,33,-0.7485107481711011,-0.6631226582407952,False,False,True,False,False,False,False
2010-08-23,1,139,1,0.0071942446043165,-0.011793097167835399,0.035087824533066594,0.0189873417721519,0.0658682634730539,0.0935672514619883,0.0854271356783919,0.0076923076923076,0.0479840925551769,0.03841310679435637,0.0935672514619883,0.04519689729662087,0.031577761638478016,0.0935672514619883,0.036741450841110905,0.029088054687898216,0.0935672514619883,34,-0.8229838658936564,-0.5680647467311559,False,False,True,False,False,False,False
2010-08-30,13,123,13,0.1056910569105691,0.0984968123062526,0.110289909474088,0.0071942446043165,0.0189873417721519,0.0135135135135135,0.0285714285714285,0.0201612903225806,0.02639084084075895,0.0267557692364701,0.0658682634730539,0.035417785912361444,0.029376294102430634,0.0935672514619883,0.036699945583778315,0.029133592274946572,0.0935672514619883,35,-0.8854560256532096,-0.4647231720437691,False,False,True,False,False,False,False
2010-09-06,4,152,4,0.0263157894736842,-0.0793752674368849,-0.1778720797431375,0.1056910569105691,0.0071942446043165,0.0658682634730539,0.024390243902439,0.0397727272727272,0.04943522669002285,0.04526270501289206,0.1056910569105691,0.045057739454754026,0.038151571695577244,0.1056910569105691,0.043827426132777354,0.034658152345196924,0.1056910569105691,36,-0.9350162426854147,-0.3546048870425359,False,False,True,False,False,False,False
2010-09-13,6,187,6,0.0320855614973262,0.005769772023642001,0.0851450394605269,0.0263157894736842,0.1056910569105691,0.0189873417721519,0.03125,0.0116959064327485,0.03954710819018043,0.04479397848175699,0.1056910569105691,0.045298432651159674,0.038008361506514,0.1056910569105691,0.042706014649523776,0.03501712416787067,0.1056910569105691,37,-0.970941817426052,-0.23931566428755774,False,False,True,False,False,False,False
2010-09-20,11,240,11,0.0458333333333333,0.013747771836007103,0.007977999812365102,0.0320855614973262,0.0263157894736842,0.0071942446043165,0.0935672514619883,0.0854271356783919,0.042821663121474,0.04324188312491273,0.1056910569105691,0.04540287783832545,0.037965365879717355,0.1056910569105691,0.04440515257157191,0.03385089123611613,0.1056910569105691,38,-0.992708874098054,-0.12053668025532357,False,False,True,False,False,False,False
2010-09-27,13,264,13,0.0492424242424242,0.0034090909090908963,-0.010338680926916206,0.0458333333333333,0.0320855614973262,0.1056910569105691,0.0135135135135135,0.0285714285714285,0.0524814353037282,0.03640555718285297,0.1056910569105691,0.039436138072243575,0.03270025247292201,0.1056910569105691,0.04110566904281703,0.03132426987593826,0.1056910569105691,39,-1.0,-1.8369701987210297e-16,False,False,True,False,False,False,False
2010-10-04,8,265,8,0.030188679245283,-0.0190537449971412,-0.022462835906232097,0.0492424242424242,0.0458333333333333,0.0263157894736842,0.0658682634730539,0.024390243902439,0.03836927713669198,0.01093479324554125,0.0492424242424242,0.04390225191335741,0.031052391176052744,0.1056910569105691,0.042828252015400005,0.031140153575380757,0.1056910569105691,40,-0.992708874098054,0.1205366802553232,False,False,True,False,False,False,False
2010-10-11,10,300,10,0.0333333333333333,0.0031446540880503,0.0221983990851915,0.030188679245283,0.0492424242424242,0.0320855614973262,0.0189873417721519,0.03125,0.03933749957959167,0.00960199472663726,0.0492424242424242,0.03944230388488605,0.029990913634448637,0.1056910569105691,0.043311454960637014,0.030871872528069843,0.1056910569105691,41,-0.9709418174260521,0.23931566428755738,False,False,True,False,False,False,False
2010-10-18,9,267,9,0.0337078651685393,0.000374531835205999,-0.002770122252844301,0.0333333333333333,0.030188679245283,0.0458333333333333,0.0071942446043165,0.0935672514619883,0.03964944253859345,0.00930349541688718,0.0492424242424242,0.04123555283003373,0.029005842801395485,0.1056910569105691,0.04348506607174812,0.030803660014105026,0.1056910569105691,42,-0.9350162426854148,0.35460488704253557,False,False,True,False,False,False,False
2010-10-25,6,241,6,0.0248962655601659,-0.008811599608373397,-0.009186131443579396,0.0337078651685393,0.0333333333333333,0.0492424242424242,0.1056910569105691,0.0135135135135135,0.036618075497394945,0.008562907851996218,0.0492424242424242,0.04454975540056158,0.02591016436711841,0.1056910569105691,0.03849678388062737,0.02650264656823849,0.1056910569105691,43,-0.8854560256532101,0.464723172043768,False,False,True,False,False,False,False
2010-11-01,16,275,16,0.0581818181818181,0.0332855526216522,0.042097152230025595,0.0248962655601659,0.0337078651685393,0.030188679245283,0.0263157894736842,0.0658682634730539,0.030531535826830374,0.004074839831957018,0.0337078651685393,0.034450406481761175,0.008712736544172693,0.0492424242424242,0.03944534655118173,0.025719299568081454,0.1056910569105691,44,-0.822983865893657,0.5680647467311548,False,False,True,False,False,False,False
2010-11-08,9,318,9,0.0283018867924528,-0.0298799313893653,-0.0631654840110175,0.0581818181818181,0.0248962655601659,0.0333333333333333,0.0320855614973262,0.0189873417721519,0.03752982056096415,0.014356526573459032,0.0581818181818181,0.03843366007027791,0.011348126848724473,0.0581818181818181,0.03880480944357875,0.025089417272972703,0.1056910569105691,45,-0.7485107481711011,0.6631226582407952,False,False,True,False,False,False,False
2010-11-15,7,318,7,0.0220125786163522,-0.0062893081761006,0.0235906232132647,0.0283018867924528,0.0581818181818181,0.0337078651685393,0.0458333333333333,0.0071942446043165,0.03627195892574402,0.015050414820132972,0.0581818181818181,0.03796070073216874,0.011723144573269766,0.0581818181818181,0.03958102152860383,0.02455905081628761,0.1056910569105691,46,-0.6631226582407955,0.7485107481711007,False,False,True,False,False,False,False
2010-11-22,6,306,6,0.0196078431372549,-0.002404735479097298,0.0038845726970033016,0.0220125786163522,0.0283018867924528,0.0248962655601659,0.0492424242424242,0.1056910569105691,0.033348137287697255,0.016754157463168436,0.0581818181818181,0.0349831063925461,0.012441064156010274,0.0581818181818181,0.04081588269627347,0.023112501592592385,0.1056910569105691,47,-0.5680647467311559,0.8229838658936564,False,False,True,False,False,False,False
2010-11-29,16,261,16,0.0613026819923371,0.0416948388550822,0.04409957433417949,0.0196078431372549,0.0220125786163522,0.0581818181818181,0.030188679245283,0.0263157894736842,0.0320260316819695,0.017818296510545718,0.0581818181818181,0.031278783754399936,0.011992587390929347,0.0581818181818181,0.03364228154849728,0.011675658829052016,0.0581818181818181,48,-0.4647231720437684,0.88545602565321,False,False,True,False,False,False,False
2010-12-06,8,226,8,0.0353982300884955,-0.0259044519038416,-0.06759929075892379,0.0613026819923371,0.0196078431372549,0.0283018867924528,0.0333333333333333,0.0320855614973262,0.03280624763459925,0.019348016348384917,0.0613026819923371,0.0351680340977817,0.015973151840317158,0.0613026819923371,0.036557855925051695,0.013846379504684607,0.0613026819923371,49,-0.35460488704253595,0.9350162426854147,False,False,True,False,False,False,False
2010-12-13,6,179,6,0.0335195530726257,-0.0018786770158698007,0.0240257748879718,0.0353982300884955,0.0613026819923371,0.0220125786163522,0.0337078651685393,0.0458333333333333,0.034580333458609926,0.019121338815167827,0.0613026819923371,0.035426146192176974,0.015955943570029142,0.0613026819923371,0.036833911640982465,0.013781982021327757,0.0613026819923371,50,-0.2393156642875578,0.970941817426052,False,False,True,False,False,False,False
2010-12-20,2,63,2,0.0317460317460317,-0.001773521326593995,0.00010515568927580571,0.0335195530726257,0.0353982300884955,0.0196078431372549,0.0248962655601659,0.0492424242424242,0.0374570770726783,0.017387265188648793,0.0613026819923371,0.03540260718018778,0.015958979207582366,0.0613026819923371,0.0358077632859235,0.013506674879689604,0.0613026819923371,51,-0.12053668025532363,0.992708874098054,False,False,True,False,False,False,False
2011-01-03,5,116,5,0.043103448275862,0.0113574165298303,0.013130937856424295,0.0317460317460317,0.0335195530726257,0.0613026819923371,0.0581818181818181,0.030188679245283,0.0404916242248725,0.013953947508228348,0.0613026819923371,0.036258827953421,0.015491682279787916,0.0613026819923371,0.03434973057789079,0.012853121887894253,0.0613026819923371,1,0.12053668025532305,0.992708874098054,False,False,True,False,False,False,False
2011-01-10,0,113,0,0.0,-0.043103448275862,-0.0544608648056923,0.043103448275862,0.0317460317460317,0.0353982300884955,0.0283018867924528,0.0333333333333333,0.03594181579575373,0.0050018805028053965,0.043103448275862,0.03437403171517649,0.0131895911933379,0.0613026819923371,0.03542596133043904,0.01301273543553021,0.0613026819923371,2,0.23931566428755774,0.970941817426052,False,False,True,False,False,False,False
2011-01-17,5,118,5,0.0423728813559322,0.0423728813559322,0.0854763296317942,0.0,0.043103448275862,0.0335195530726257,0.0220125786163522,0.0337078651685393,0.027092258273629852,0.018737808388552046,0.043103448275862,0.03083629586611989,0.01797750866191036,0.0613026819923371,0.03264818355266127,0.016571254328793254,0.0613026819923371,3,0.3546048870425356,0.9350162426854148,False,False,True,False,False,False,False
